Dokument_ID	Nachname	Vorname	Pseudonym	Gender	Titel	Untertitel_im_Text	Untertitel_im_Inhaltsverzeichnis	Jahr_ED	entstanden	Gattungslabel_ED	Gattungslabel_ED_normalisiert	Medium_ED	Medientyp_ED	Hg.	Kanon_Status	Nummer im Heft (ab 00797: 1 erste Position. 0 nicht erste Position)	seriell	Seiten	Medium_Zweitdruck	Jahr_Zweitdruck	Label_Zweitdruck	Medium_Drittdruck	Jahr_Drittdruck	Label_Drittdruck	in_Deutscher_Novellenschatz_(Heyse)	in_Pantheon	in_RUB_Sammlung	in_B-v-Wiese	Verantwortlich_Erfassung	falls andere Quelle	Herkunft_Prätext_lt_Paratext	Wahrheitsbeglaubigung_lt_Paratext	Bearbeitungsqualität	ist_spätere_Fassung_von	UrhGeschBis	falls_Episode_als_Ganztext_erfasst	Kontrafaktizität_annotiert
01042-04	Temme	Jodocus Donatus Hubertus	J. D. H. Temme	m	In der Propstei			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/In_der_Propstei							
01043-00	Meißner	Alfred		m	Ein Naturkind			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		FALSE	Heft36, S.553–558							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ein_Naturkind							
01044-00	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-01	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-02	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-03	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-04	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-05	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-06	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-07	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01044-08	Gerstäcker	Friedrich		m	Ruine Wildenfels			1866		Erzählung	E	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Ruine_Wildenfels							
01045-00	Schücking	Levin		m	Das Thurmzimmer			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE	Heft5–9, S.65–68, 87–89, 103–105, 122–124, 135–136							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Thurmzimmer							
01045-01	Schücking	Levin		m	Das Thurmzimmer			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE	65–68							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Thurmzimmer							
01045-02	Schücking	Levin		m	Das Thurmzimmer			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE	87–89							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Thurmzimmer							
01045-03	Schücking	Levin		m	Das Thurmzimmer			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE	103–105							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Thurmzimmer							
01045-04	Schücking	Levin		m	Das Thurmzimmer			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE	122–124							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Thurmzimmer							
01045-05	Schücking	Levin		m	Das Thurmzimmer			1866		Erzählung/Novelle	E_N_Rubrik	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE	135–136							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Thurmzimmer							
01046-00	Ewald	Adolf		m	Vom schönen Fritz			1866		Novelle	N	Die Gartenlaube	Familienblatt	Ernst Keil			FALSE	Heft20, S.305–311							FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Vom_schönen_Fritz							
01047-00	Schmid	Hermann von	Herman Schmid	m	Die Brautschau			1867		Roman	R	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Die_Brautschau							
01047-01	Schmid	Hermann von	Herman Schmid	m	Die Brautschau			1867		Roman	R	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Die_Brautschau							
01047-02	Schmid	Hermann von	Herman Schmid	m	Die Brautschau			1867		Roman	R	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Die_Brautschau							
01047-03	Schmid	Hermann von	Herman Schmid	m	Die Brautschau			1867		Roman	R	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Die_Brautschau							
01047-04	Schmid	Hermann von	Herman Schmid	m	Die Brautschau			1867		Roman	R	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Die_Brautschau							
01047-05	Schmid	Hermann von	Herman Schmid	m	Die Brautschau			1867		Roman	R	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Die_Brautschau							
01047-06	Schmid	Hermann von	Herman Schmid	m	Die Brautschau			1867		Roman	R	Die Gartenlaube	Familienblatt	Ernst Keil	1		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Die_Brautschau							
01048-00	John	Friederike Henriette Christiane Eugenie	E. Marlitt	f	Das Geheimniß der alten Mamsell			1867		Novelle	N	Die Gartenlaube	Familienblatt	Ernst Keil	2		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Geheimniß_der_alten_Mamsell							
01048-01	John	Friederike Henriette Christiane Eugenie	E. Marlitt	f	Das Geheimniß der alten Mamsell			1867		Novelle	N	Die Gartenlaube	Familienblatt	Ernst Keil	2		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Geheimniß_der_alten_Mamsell							
01048-02	John	Friederike Henriette Christiane Eugenie	E. Marlitt	f	Das Geheimniß der alten Mamsell			1867		Novelle	N	Die Gartenlaube	Familienblatt	Ernst Keil	2		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Geheimniß_der_alten_Mamsell							
01048-03	John	Friederike Henriette Christiane Eugenie	E. Marlitt	f	Das Geheimniß der alten Mamsell			1867		Novelle	N	Die Gartenlaube	Familienblatt	Ernst Keil	2		TRUE								FALSE	FALSE	FALSE	FALSE	GartenlaubeExtractor	wikisource | https://de.wikisource.org/wiki/Das_Geheimniß_der_alten_Mamsell							
